"CODUSU","NRO_HOGAR","COMPONENTE","ANO4","TRIMESTRE","CH04","CH06","NIVEL_ED","PP07H","ESTADO","AGLOMERADO","sexo","informal","edad","educ_grupo"
"TQRMNORQSHMNKUCDEGNFJ00810371",1,1,2024,3,1,41,4,0,1,17,"Varón",NA,41,"Media"
"TQRMNORTYHMKMNCDEIIAD00854949",1,1,2024,3,1,31,6,1,1,32,"Varón",0,31,"Alta"
"TQRMNOQTYHLOKQCDEHPJB00806438",2,2,2024,3,2,21,6,0,1,29,"Mujer",NA,21,"Alta"
"TQRMNOQPTHMNLPCDEGGFB00852559",1,3,2024,3,1,34,3,2,1,10,"Varón",1,34,"Baja"
"TQRMNORXTHJKKMCDEHLEH00866402",1,2,2024,3,2,39,4,2,1,25,"Mujer",1,39,"Media"
"TQRMNOPXSHMOKMCDEFNFF00809375",1,1,2024,3,2,41,4,2,1,7,"Mujer",1,41,"Media"
"TQRMNOPQQHLMKOCDEHLEH00806077",1,3,2024,3,2,41,4,1,1,25,"Mujer",0,41,"Media"
"TQRMNOQWTHKMLRCDEFKID00870054",1,1,2024,3,2,54,6,1,1,4,"Mujer",0,54,"Alta"
"TQRMNOQVTHJMLLCDEHLEH00861963",1,1,2024,3,1,50,3,1,1,25,"Varón",0,50,"Baja"
"TQRMNOPWQHMONPCDEIJAH00869576",1,1,2024,3,1,34,4,1,1,33,"Varón",0,34,"Media"
"TQRMNORUYHJLKUCDEGJBF00862209",1,1,2024,3,2,38,5,0,1,13,"Mujer",NA,38,"Media"
"TQRMNOSQXHLOKSCDEFLID00862345",1,2,2024,3,2,39,6,1,1,5,"Mujer",0,39,"Alta"
"TQRMNOQXXHMMKUCDEGPDJ00810594",1,1,2024,3,2,33,5,1,1,19,"Mujer",0,33,"Media"
"TQRMNOPYWHJMLLCDEFMDB00870359",1,1,2024,3,1,57,5,1,1,6,"Varón",0,57,"Media"
"TQRMNOSTUHKMKRCDEGLDF00870409",1,2,2024,3,2,39,5,1,1,15,"Mujer",0,39,"Media"
"TQRMNOSTSHMKSRCDEIJAH00812719",1,1,2024,3,2,60,6,1,1,33,"Mujer",0,60,"Alta"
"TQRMNOSQXHJLKTCDEGLDF00863242",1,3,2024,3,2,38,4,2,1,15,"Mujer",1,38,"Media"
"TQRMNOQSPHJKKMCDEGIBJ00863828",1,1,2024,3,1,55,6,0,1,12,"Varón",NA,55,"Alta"
"TQRMNOPQSHMOLMCDEFJAH00808782",1,1,2024,3,1,52,6,1,1,3,"Varón",0,52,"Alta"
"TQRMNORQUHJMKUCDEFMDB00865775",1,2,2024,3,2,50,6,1,1,6,"Mujer",0,50,"Alta"
"TQRMNOSRQHMOLMCDEHMHF00811287",1,1,2024,3,2,22,5,2,1,26,"Mujer",1,22,"Media"
"TQRMNOPTXHLLKSCDEIMBF00808114",1,2,2024,3,2,44,5,1,1,36,"Mujer",0,44,"Media"
"TQRMNOQYTHKOMPCDEFKID00871806",1,3,2024,3,1,30,3,2,1,4,"Varón",1,30,"Baja"
"TQRMNOUWYHMMKNCDEIJAH00812688",1,4,2024,3,1,27,4,0,1,33,"Varón",NA,27,"Media"
"TQRMNOQVXHLOLMCDEFNFF00804192",1,1,2024,3,2,43,3,0,1,7,"Mujer",NA,43,"Baja"
"TQRMNOQQYHLMLUCDEIIAD00806969",1,1,2024,3,2,57,6,1,1,32,"Mujer",0,57,"Alta"
"TQRMNOSYVHLOLMCDEFMDB00803971",2,1,2024,3,2,31,4,1,1,6,"Mujer",0,31,"Media"
"TQRMNOPYUHMNLNCDEGGFB00809737",1,2,2024,3,1,41,5,1,1,10,"Varón",0,41,"Media"
"TQRMNOQVPHKMLPCDEGJBF00870533",1,1,2024,3,2,33,5,1,1,13,"Mujer",0,33,"Media"
"TQRMNOSQXHLOKSCDEFLID00862345",1,1,2024,3,1,48,4,2,1,5,"Varón",1,48,"Media"
"TQRMNOPWWHLMKOCDEFIAH00803402",1,2,2024,3,2,44,6,0,1,2,"Mujer",NA,44,"Alta"
"TQRMNOQUQHKMKPCDEIMBF00871584",1,2,2024,3,1,34,6,1,1,36,"Varón",0,34,"Alta"
"TQRMNOPTYHMKMPCDEIIAD00811985",1,1,2024,3,1,52,6,1,1,32,"Varón",0,52,"Alta"
"TQRMNOQUXHMMNPCDEIIAD00812032",1,2,2024,3,2,44,6,1,1,32,"Mujer",0,44,"Alta"
"TQRMNOQQVHKOLPCDEFJAH00869385",1,2,2024,3,2,41,4,1,1,3,"Mujer",0,41,"Media"
"TQRMNOQVQHKMLPCDEGJBF00867870",1,1,2024,3,2,45,4,2,1,13,"Mujer",1,45,"Media"
"TQRMNOQYVHKOKRCDEIHJF00867638",1,1,2024,3,1,63,5,0,1,31,"Varón",NA,63,"Media"
"TQRMNORYQHLOKTCDEHIBB00805785",1,1,2024,3,1,31,4,2,1,22,"Varón",1,31,"Media"
"TQRMNOPRWHKMLTCDEGGFB00869763",1,3,2024,3,2,33,6,1,1,10,"Mujer",0,33,"Alta"
"TQRMNOSTQHLMOOCDEIJAH00807745",1,2,2024,3,2,41,5,1,1,33,"Mujer",0,41,"Media"
"TQRMNOQYRHMMKPCDEIJAH00812411",1,1,2024,3,2,62,4,1,1,33,"Mujer",0,62,"Media"
"TQRMNOPYUHJMMSCDEIJAH00864245",1,1,2024,3,1,34,4,1,1,33,"Varón",0,34,"Media"
"TQRMNOQRUHLOKQCDEOJAH00808432",1,1,2024,3,1,63,1,0,1,93,"Varón",NA,63,"Baja"
"TQRMNOQWRHJMLSCDEHNHB00866378",1,1,2024,3,2,48,4,2,1,27,"Mujer",1,48,"Media"
"TQRMNOPUSHLOKOCDEGGFB00804618",1,1,2024,3,2,54,5,1,1,10,"Mujer",0,54,"Media"
"TQRMNOQWTHKMLRCDEFKID00870054",1,2,2024,3,2,25,5,1,1,4,"Mujer",0,25,"Media"
"TQRMNOPUYHLOKMCDEFMDB00809206",1,1,2024,3,1,57,4,2,1,6,"Varón",1,57,"Media"
"TQRMNOQPQHJOKMCDEGOIH00864770",1,1,2024,3,1,38,3,0,1,18,"Varón",NA,38,"Baja"
"TQRMNOPRWHKMLTCDEGGFB00869763",1,2,2024,3,2,58,5,2,1,10,"Mujer",1,58,"Media"
"TQRMNOQUTHLNLTCDEIIAD00863053",1,2,2024,3,2,53,6,0,1,32,"Mujer",NA,53,"Alta"
"TQRMNOPSRHKOKNCDEHLEH00868553",1,5,2024,3,1,22,5,2,1,25,"Varón",1,22,"Media"
"TQRMNOTPSHKKKNCDEOHCH00868928",1,1,2024,3,2,38,5,1,1,91,"Mujer",0,38,"Media"
"TQRMNORTXHJMKTCDEFOCD00865849",1,1,2024,3,1,51,5,1,1,8,"Varón",0,51,"Media"
"TQRMNOSRXHLMLOCDEIJAH00866899",1,2,2024,3,1,31,4,1,1,33,"Varón",0,31,"Media"
"TQRMNORUSHLOKOCDEIMBF00808035",1,1,2024,3,1,36,5,1,1,36,"Varón",0,36,"Media"
"TQRMNOQURHLMKOCDEHIBB00805800",1,1,2024,3,1,59,6,1,1,22,"Varón",0,59,"Alta"
"TQRMNOQTUHLMLMCDEGOIH00805408",1,4,2024,3,1,25,2,0,1,18,"Varón",NA,25,"Baja"
"TQRMNORRTHLMSUCDEIJAH00872091",1,2,2024,3,2,45,3,1,1,33,"Mujer",0,45,"Baja"
"TQRMNORXRHLMKOCDEGPDJ00805633",1,2,2024,3,2,37,4,0,1,19,"Mujer",NA,37,"Media"
"TQRMNOQXVHMKLSCDEHNHB00811367",1,1,2024,3,1,38,5,2,1,27,"Varón",1,38,"Media"
"TQRMNOPXQHJLLTCDEIIAD00862876",1,1,2024,3,1,64,6,1,1,32,"Varón",0,64,"Alta"
"TQRMNOTQXHJMLLCDEHLEH00866714",1,2,2024,3,1,23,3,2,1,25,"Varón",1,23,"Baja"
"TQRMNOPWTHKKLPCDEGGFB00867183",1,3,2024,3,1,33,4,0,1,10,"Varón",NA,33,"Media"
"TQTMNORPUHLMKUCDEGJBF00804971",1,2,2024,3,1,24,5,2,1,13,"Varón",1,24,"Media"
"TQRMNOTWWHMMLOCDEHLEH00811155",1,2,2024,3,1,40,4,0,1,25,"Varón",NA,40,"Media"
"TQRMNOTTSHMLOLCDEIJAH00812510",1,3,2024,3,1,40,4,0,1,33,"Varón",NA,40,"Media"
"TQRMNOQPWHLLLQCDEHPJB00806531",1,4,2024,3,1,43,5,1,1,29,"Varón",0,43,"Media"
"TQRMNOSRSHJOKUCDEIOAH00862147",1,1,2024,3,1,29,3,2,1,38,"Varón",1,29,"Baja"
"TQRMNOPWWHLMKOCDEFIAH00803402",1,1,2024,3,1,49,6,1,1,2,"Varón",0,49,"Alta"
"TQRMNOQRTHMOKOCDEFJAH00808767",1,1,2024,3,2,46,6,1,1,3,"Mujer",0,46,"Alta"
"TQRMNOPRVHKNKNCDEIOAH00869981",1,2,2024,3,1,37,3,1,1,38,"Varón",0,37,"Baja"
"TQRMNOPWXHKOLPCDEFPCH00872213",1,2,2024,3,1,45,3,2,1,9,"Varón",1,45,"Baja"
"TQRMNOQXVHKNKMCDEOHCH00871666",1,1,2024,3,2,34,4,1,1,91,"Mujer",0,34,"Media"
"TQRMNOPUUHLMKPCDEFNFF00804234",1,1,2024,3,1,60,3,0,1,7,"Varón",NA,60,"Baja"
"TQRMNOQUPHMOKNCDEFLID00809031",1,4,2024,3,1,21,4,1,1,5,"Varón",0,21,"Media"
"TQRMNOPUXHLMKTCDEFMDB00803949",1,3,2024,3,1,26,4,2,1,6,"Varón",1,26,"Media"
"TQRMNOQTTHJOLQCDEFOCD00865718",1,1,2024,3,1,44,5,1,1,8,"Varón",0,44,"Media"
"TQRMNOQTRHKOLOCDEGLDF00872312",1,1,2024,3,2,41,2,2,1,15,"Mujer",1,41,"Baja"
"TQRMNOTQVHJMLOCDEHJGH00865493",1,2,2024,3,2,30,4,0,1,23,"Mujer",NA,30,"Media"
"TQRMNOTYQHJMKNCDEFLID00870261",1,2,2024,3,1,32,4,0,1,5,"Varón",NA,32,"Media"
"TQRMNOQTQHMMLNCDEHIBB00810786",1,6,2024,3,1,40,4,2,1,22,"Varón",1,40,"Media"
"TQRMNOPTQHLMLTCDEGGFB00809625",2,1,2024,3,1,37,6,2,1,10,"Varón",1,37,"Alta"
"TQRMNORWRHJMKOCDEGIBJ00866926",1,1,2024,3,1,36,5,2,1,12,"Varón",1,36,"Media"
"TQRMNOQWTHMLKNCDEHJGH00810966",1,2,2024,3,2,45,4,1,1,23,"Mujer",0,45,"Media"
"TQRMNOSVVHKOKSCDEHNHB00868165",1,3,2024,3,1,46,2,2,1,27,"Varón",1,46,"Baja"
"TQRMNOQTSHJLKRCDEFKID00865916",1,2,2024,3,2,25,6,1,1,4,"Mujer",0,25,"Alta"
"TQRMNOPPTHJOKPCDEFLID00864085",1,1,2024,3,2,59,1,0,1,5,"Mujer",NA,59,"Baja"
"TQRMNOTSXHLKKRCDEGNFJ00810363",1,2,2024,3,2,27,6,1,1,17,"Mujer",0,27,"Alta"
"TQRMNOPRVHMMKRCDEFJAH00808675",1,2,2024,3,1,50,4,1,1,3,"Varón",0,50,"Media"
"TQRMNOQTTHJOONCDEIJAH00862949",1,1,2024,3,2,39,3,0,1,33,"Mujer",NA,39,"Baja"
"TQRMNORSVHKOMSCDEIJAH00872309",1,1,2024,3,1,53,5,1,1,33,"Varón",0,53,"Media"
"TQRMNOTWSHLMLLCDEGKDB00805044",1,2,2024,3,2,36,1,0,1,14,"Mujer",NA,36,"Baja"
"TQRMNOSQUHMMKRCDEHJGH00853859",1,1,2024,3,2,33,3,2,1,23,"Mujer",1,33,"Baja"
"TQRMNOPYSHKLKTCDEGIBJ00868030",1,1,2024,3,2,27,5,1,1,12,"Mujer",0,27,"Media"
"TQRMNOQPTHJOKOCDEHNHB00866455",1,1,2024,3,1,32,4,0,1,27,"Varón",NA,32,"Media"
"TQRMNORRTHKMKMCDEIHJF00867884",1,2,2024,3,2,30,5,1,1,31,"Mujer",0,30,"Media"
"TQRMNORTVHMMKMCDEIOAH00813246",1,2,2024,3,2,56,6,2,1,38,"Mujer",1,56,"Alta"
"TQRMNOQXVHJOQOCDEIJAH00862412",1,1,2024,3,1,56,2,0,1,33,"Varón",NA,56,"Baja"
"TQRMNOQWVHLMLQCDEGGFB00804666",2,1,2024,3,2,34,6,1,1,10,"Mujer",0,34,"Alta"
"TQRMNOUPQHKMKPCDEIJAH00867562",1,1,2024,3,1,51,3,2,1,33,"Varón",1,51,"Baja"
"TQRMNOQTSHLMMSCDEIJAH00812388",1,2,2024,3,2,32,4,1,1,33,"Mujer",0,32,"Media"
"TQRMNOQQXHLOLQCDEFIAH00803290",1,6,2024,3,2,24,5,2,1,2,"Mujer",1,24,"Media"
"TQRMNOPQTHJNKQCDEIGED00866383",1,2,2024,3,2,41,5,2,1,30,"Mujer",1,41,"Media"
"TQRMNOPRPHLNKPCDEIHJF00806782",1,1,2024,3,2,60,1,0,1,31,"Mujer",NA,60,"Baja"
"TQRMNOQVTHKNOMCDEIIAD00869881",1,1,2024,3,1,29,6,1,1,32,"Varón",0,29,"Alta"
"TQRMNOPYVHJMKRCDEIOAH00870131",1,1,2024,3,2,40,4,1,1,38,"Mujer",0,40,"Media"
"TQRMNOPVYHJMKQCDEGKDB00865691",1,5,2024,3,1,29,4,2,1,14,"Varón",1,29,"Media"
"TQRMNOSRTHMOKSCDEGNFJ00810345",1,2,2024,3,2,45,4,1,1,17,"Mujer",0,45,"Media"
"TQRMNOQWWHLKKNCDEFNFF00804158",1,1,2024,3,2,36,6,0,1,7,"Mujer",NA,36,"Alta"
"TQRMNOQQSHLLLLCDEGPDJ00805606",1,5,2024,3,2,28,6,1,1,19,"Mujer",0,28,"Alta"
"TQRMNOQPSHLLTNCDEIJAH00807621",1,1,2024,3,2,40,4,0,1,33,"Mujer",NA,40,"Media"
"TQRMNOQTXHLLKOCDEGNFJ00805357",1,1,2024,3,1,53,2,0,1,17,"Varón",NA,53,"Baja"
"TQRMNOQPQHMMKTCDEIJAH00855075",1,4,2024,3,2,26,5,0,1,33,"Mujer",NA,26,"Media"
"TQRMNOPUWHLKKNCDEHJGH00805988",1,1,2024,3,1,46,6,0,1,23,"Varón",NA,46,"Alta"
"TQRMNOSQRHJMLOCDEHMHF00862114",1,1,2024,3,2,36,5,0,1,26,"Mujer",NA,36,"Media"
"TQRMNOPSRHLOKQCDEGPDJ00805617",1,2,2024,3,2,50,3,2,1,19,"Mujer",1,50,"Baja"
"TQRMNORTUHMLKRCDEHMHF00811226",2,1,2024,3,2,23,4,1,1,26,"Mujer",0,23,"Media"
"TQRMNOUYPHJNNSCDEIIAD00865597",1,1,2024,3,1,60,6,1,1,32,"Varón",0,60,"Alta"
"TQRMNOSWXHKNKPCDEHMHF00872163",1,1,2024,3,2,37,2,2,1,26,"Mujer",1,37,"Baja"
"TQRMNOSRTHLMLLCDEIGED00806676",1,1,2024,3,1,33,4,1,1,30,"Varón",0,33,"Media"
"TQRMNOPSRHLOKQCDEGPDJ00805617",1,1,2024,3,1,57,2,0,1,19,"Varón",NA,57,"Baja"
"TQRMNOQUWHKLKTCDEIGED00867616",1,1,2024,3,1,62,3,0,1,30,"Varón",NA,62,"Baja"
"TQRMNORRTHLMSUCDEIJAH00872091",1,1,2024,3,1,48,3,1,1,33,"Varón",0,48,"Baja"
"TQRMNORQRHKMKRCDEGIBJ00866941",1,1,2024,3,1,43,6,1,1,12,"Varón",0,43,"Alta"
"TQRMNORUYHLNKTCDEFPCH00804506",1,2,2024,3,1,47,5,1,1,9,"Varón",0,47,"Media"
"TQRMNOSVQHMOLLCDEHNHB00811393",1,2,2024,3,2,58,2,2,1,27,"Mujer",1,58,"Baja"
"TQRMNOTYSHKMKUCDEHGHJ00871466",1,2,2024,3,2,32,6,2,1,20,"Mujer",1,32,"Alta"
"TQRMNOSUPHMLLLCDEIIAD00811908",1,1,2024,3,2,39,5,1,1,32,"Mujer",0,39,"Media"
"TQRMNOTTVHJOKSCDEGIBJ00861926",1,5,2024,3,2,27,5,0,1,12,"Mujer",NA,27,"Media"
"TQRMNOQYSHMLLRCDEFKID00808913",1,2,2024,3,2,40,5,1,1,4,"Mujer",0,40,"Media"
"TQRMNOPWXHJKLLCDEFKID00863366",1,1,2024,3,2,35,5,1,1,4,"Mujer",0,35,"Media"
"TQRMNOQWRHMKNNCDEIJAH00812264",1,1,2024,3,2,33,5,0,1,33,"Mujer",NA,33,"Media"
"TQRMNOPVQHMMKTCDEHMHF00811212",1,1,2024,3,1,33,4,2,1,26,"Varón",1,33,"Media"
"TQRMNORTWHKMKUCDEGIBJ00868467",1,1,2024,3,2,46,5,2,1,12,"Mujer",1,46,"Media"
"TQRMNOQPPHKMKNCDEGKDB00867445",1,1,2024,3,1,51,5,2,1,14,"Varón",1,51,"Media"
"TQRMNOQVTHMNLNCDEGLDF00810251",1,2,2024,3,1,36,4,1,1,15,"Varón",0,36,"Media"
"TQRMNOPWUHKOKNCDEHNHB00868385",1,2,2024,3,2,21,3,0,1,27,"Mujer",NA,21,"Baja"
"TQRMNOQTSHMOKMCDEHGHJ00853668",1,2,2024,3,2,58,1,1,1,20,"Mujer",0,58,"Baja"
"TQRMNOPTWHLMKPCDEFNFF00804183",1,1,2024,3,1,57,2,2,1,7,"Varón",1,57,"Baja"
"TQRMNORVQHKMKNCDEFMDB00868651",1,3,2024,3,1,21,4,1,1,6,"Varón",0,21,"Media"
"TQRMNORPUHJMKPCDEIGED00863396",1,1,2024,3,1,35,6,1,1,30,"Varón",0,35,"Alta"
"TQRMNOSQRHLLLQCDEIJAH00812528",1,1,2024,3,2,33,6,1,1,33,"Mujer",0,33,"Alta"
"TQRMNOSVYHLMLLCDEGOIH00805392",1,1,2024,3,1,54,6,0,1,18,"Varón",NA,54,"Alta"
"TQRMNOQUXHKMKMCDEOJAH00869062",1,2,2024,3,2,25,4,0,1,93,"Mujer",NA,25,"Media"
"TQRMNOUSQHJOLMCDEHIBB00866247",1,1,2024,3,2,31,4,1,1,22,"Mujer",0,31,"Media"
"TQRMNORYUHMOLMCDEGPDJ00810629",1,3,2024,3,2,43,4,0,1,19,"Mujer",NA,43,"Media"
"TQRMNOQUUHKMKOCDEGGFB00869902",1,2,2024,3,2,42,4,0,1,10,"Mujer",NA,42,"Media"
"TQRMNOQTXHMOLPCDEFKID00808956",1,2,2024,3,2,55,2,2,1,4,"Mujer",1,55,"Baja"
"TQRMNOTRRHLMLNCDEGPDJ00805626",1,2,2024,3,1,50,3,0,1,19,"Varón",NA,50,"Baja"
"TQRMNOUSUHLOKNCDEFLID00803872",1,2,2024,3,2,42,3,0,1,5,"Mujer",NA,42,"Baja"
"TQRMNOQSTHJKKMCDEIJAH00861791",1,1,2024,3,1,59,6,0,1,33,"Varón",NA,59,"Alta"
"TQRMNOQVQHKMLPCDEGJBF00867870",1,2,2024,3,1,33,3,2,1,13,"Varón",1,33,"Baja"
"TQRMNOVQVHMKLQCDEHLEH00811101",1,1,2024,3,1,64,6,1,1,25,"Varón",0,64,"Alta"
"TQRMNOQXWHKMLLCDEHMHF00872208",1,1,2024,3,2,42,6,1,1,26,"Mujer",0,42,"Alta"
"TQRMNORSSHMOKNCDEHIBB00810792",1,1,2024,3,2,56,2,0,1,22,"Mujer",NA,56,"Baja"
"TQRMNORRWHKOSOCDEIJAH00872359",1,1,2024,3,1,61,3,1,1,33,"Varón",0,61,"Baja"
"TQRMNOQPSHLLTNCDEIJAH00807621",1,3,2024,3,1,21,4,2,1,33,"Varón",1,21,"Media"
"TQRMNOSPSHJOKRCDEOHCH00863764",1,1,2024,3,2,41,3,0,1,91,"Mujer",NA,41,"Baja"
"TQRMNOPSQHKKKMCDEGLDF00871376",1,1,2024,3,2,34,6,1,1,15,"Mujer",0,34,"Alta"
"TQRMNOQRPHJOKQCDEHPJB00866837",1,3,2024,3,2,27,5,1,1,29,"Mujer",0,27,"Media"
"TQRMNORVYHLMKUCDEGOIH00805483",1,3,2024,3,1,26,4,0,1,18,"Varón",NA,26,"Media"
"TQRMNOTWSHMNLUCDEIJAH00855299",1,1,2024,3,1,50,4,0,1,33,"Varón",NA,50,"Media"
"TQRMNOQVQHMMLRCDEGGFB00809616",1,5,2024,3,2,23,4,2,1,10,"Mujer",1,23,"Media"
"TQRMNORYRHJLLNCDEHPJB00862859",1,1,2024,3,2,26,5,1,1,29,"Mujer",0,26,"Media"
"TQRMNOTVWHKOKSCDEOHCH00868437",1,1,2024,3,1,23,4,1,1,91,"Varón",0,23,"Media"
"TQRMNOQSVHJOKPCDEFOCD00865833",1,1,2024,3,2,55,4,1,1,8,"Mujer",0,55,"Media"
"TQRMNORVYHLMKUCDEGOIH00805483",1,6,2024,3,1,44,6,1,1,18,"Varón",0,44,"Alta"
"TQRMNORVSHKMLMCDEFKID00867981",1,1,2024,3,1,54,2,2,1,4,"Varón",1,54,"Baja"
"TQRMNOTPUHJOKSCDEGIBJ00861925",1,1,2024,3,2,34,6,2,1,12,"Mujer",1,34,"Alta"
"TQRMNOPUSHKMKNCDEHLEH00871690",1,1,2024,3,1,58,2,0,1,25,"Varón",NA,58,"Baja"
"TQRMNORVUHKOLNCDEGGFB00868196",1,1,2024,3,1,30,3,2,1,10,"Varón",1,30,"Baja"
"TQRMNOSPSHJOKMCDEGOIH00862194",1,1,2024,3,2,52,6,1,1,18,"Mujer",0,52,"Alta"
"TQRMNOPVQHJLKRCDEFJAH00862437",1,1,2024,3,1,59,4,1,1,3,"Varón",0,59,"Media"
"TQRMNORWYHKOLNCDEFLID00871458",1,3,2024,3,1,64,4,1,1,5,"Varón",0,64,"Media"
"TQRMNOPPVHLMKTCDEHGHJ00810763",1,1,2024,3,2,33,6,1,1,20,"Mujer",0,33,"Alta"
"TQRMNOQVPHKKKQCDEFIAH00871370",1,2,2024,3,1,36,6,1,1,2,"Varón",0,36,"Alta"
"TQRMNORRQHJMOMCDEIIAD00863006",1,2,2024,3,2,51,6,0,1,32,"Mujer",NA,51,"Alta"
"TQRMNOPXRHJMKTCDEFOCD00861978",1,1,2024,3,2,37,6,2,1,8,"Mujer",1,37,"Alta"
"TQRMNORXWHKMKPCDEIKAH00869607",1,1,2024,3,2,41,5,0,1,34,"Mujer",NA,41,"Media"
"TQRMNOQSQHKMKOCDEIGED00870399",1,2,2024,3,2,43,2,1,1,30,"Mujer",0,43,"Baja"
"TQRMNOQTQHMOKMCDEHMHF00811324",1,1,2024,3,1,48,4,1,1,26,"Varón",0,48,"Media"
"TQRMNOQWRHKOLSCDEHPJB00867099",1,2,2024,3,2,53,6,1,1,29,"Mujer",0,53,"Alta"
"TQRMNORPVHLMLLCDEHLEH00806052",1,4,2024,3,1,32,2,2,1,25,"Varón",1,32,"Baja"
"TQRMNOPRUHMOKQCDEFPCH00868992",1,1,2024,3,1,46,4,1,1,9,"Varón",0,46,"Media"
"TQRMNOPSWHKLLNCDEIGED00872247",1,1,2024,3,2,33,5,1,1,30,"Mujer",0,33,"Media"
"TQRMNOSPTHJMKPCDEGNFJ00870913",1,1,2024,3,1,32,6,1,1,17,"Varón",0,32,"Alta"
"TQRMNOQQVHLOLLCDEGIBJ00804688",1,1,2024,3,1,60,5,1,1,12,"Varón",0,60,"Media"
"TQRMNOUYVHLOLOCDEFNFF00804144",1,1,2024,3,2,55,6,1,1,7,"Mujer",0,55,"Alta"
"TQRMNOPYXHKOLLCDEFOCD00869656",1,1,2024,3,2,50,6,1,1,8,"Mujer",0,50,"Alta"
"TQRMNOQSSHLLKMCDEHMHF00806195",1,2,2024,3,2,46,4,0,1,26,"Mujer",NA,46,"Media"
"TQRMNOSQUHLMKSCDEGGFB00804537",1,1,2024,3,2,31,6,2,1,10,"Mujer",1,31,"Alta"
"TQRMNOQQRHMMMPCDEIJAH00812712",1,2,2024,3,1,49,4,0,1,33,"Varón",NA,49,"Media"
"TQRMNORVTHJMLPCDEGPDJ00863865",1,1,2024,3,1,41,5,0,1,19,"Varón",NA,41,"Media"
"TQRMNOQSSHKMLPCDEIMBF00869132",1,1,2024,3,2,33,4,0,1,36,"Mujer",NA,33,"Media"
"TQRMNOPPRHJNKTCDEGPDJ00865159",1,2,2024,3,1,21,5,0,1,19,"Varón",NA,21,"Media"
"TQRMNOPUUHLMKNCDEIOAH00808244",1,1,2024,3,2,56,2,1,1,38,"Mujer",0,56,"Baja"
"TQRMNOQSQHKMKOCDEGJBF00869520",1,1,2024,3,2,33,3,2,1,13,"Mujer",1,33,"Baja"
"TQRMNOPSYHKMKOCDEHJGH00869253",1,1,2024,3,1,48,4,2,1,23,"Varón",1,48,"Media"
"TQRMNOQPRHLMNTCDEIJAH00807217",1,3,2024,3,2,21,4,0,1,33,"Mujer",NA,21,"Media"
"TQRMNOQTRHKOLOCDEGLDF00872312",1,4,2024,3,2,21,2,1,1,15,"Mujer",0,21,"Baja"
"TQRMNOQTRHJMLMCDEIIAD00871771",1,1,2024,3,1,39,5,1,1,32,"Varón",0,39,"Media"
"TQRMNOPSXHKOLSCDEFLID00868131",1,2,2024,3,1,44,2,1,1,5,"Varón",0,44,"Baja"
"TQRMNOPPRHJNKTCDEGPDJ00865159",1,1,2024,3,1,46,5,0,1,19,"Varón",NA,46,"Media"
"TQRMNOPRQHLMNPCDEIIAD00867186",1,2,2024,3,1,25,4,0,1,32,"Varón",NA,25,"Media"
"TQRMNOPRYHLOKSCDEGOIH00810523",1,4,2024,3,1,28,4,2,1,18,"Varón",1,28,"Media"
"TQRMNOQQVHJMLPCDEGPDJ00865140",1,1,2024,3,1,50,3,1,1,19,"Varón",0,50,"Baja"
"TQRMNOSPUHMKLQCDEGJBF00809889",1,3,2024,3,1,38,5,2,1,13,"Varón",1,38,"Media"
"TQRMNOQSSHLMKRCDEFLID00803883",1,2,2024,3,2,48,6,1,1,5,"Mujer",0,48,"Alta"
"TQRMNORTWHMMSUCDEIJAH00812720",1,2,2024,3,2,56,4,1,1,33,"Mujer",0,56,"Media"
"TQRMNORWTHJMKTCDEHNHB00862239",1,4,2024,3,2,36,5,1,1,27,"Mujer",0,36,"Media"
"TQRMNORRXHJMKSCDEGPDJ00865158",1,1,2024,3,1,42,6,1,1,19,"Varón",0,42,"Alta"
"TQRMNORSSHKNLQCDEFNFF00867023",1,2,2024,3,1,31,3,1,1,7,"Varón",0,31,"Baja"
"TQRMNQPRXHLOLLCDEGNFJ00805307",1,2,2024,3,1,39,6,1,1,17,"Varón",0,39,"Alta"
"TQRMNOPTUHMLLOCDEIKAH00812838",1,1,2024,3,1,61,5,2,1,34,"Varón",1,61,"Media"
"TQRMNORVWHKOLLCDEIOAH00867105",1,1,2024,3,1,39,6,1,1,38,"Varón",0,39,"Alta"
"TQRMNORYXHKMKNCDEFNFF00868974",1,1,2024,3,1,62,5,0,1,7,"Varón",NA,62,"Media"
"TQRMNOSQRHJMLOCDEHMHF00862114",1,6,2024,3,1,47,3,0,1,26,"Varón",NA,47,"Baja"
"TQRMNOTQVHJMLOCDEHJGH00865493",1,1,2024,3,1,32,4,1,1,23,"Varón",0,32,"Media"
"TQRMNOTSYHLNQSCDEIJAH00807494",1,1,2024,3,2,36,4,1,1,33,"Mujer",0,36,"Media"
"TQRMNOPUSHLNLMCDEIMBF00808055",1,1,2024,3,1,51,3,2,1,36,"Varón",1,51,"Baja"
"TQRMNOQTQHMMLNCDEHIBB00810786",1,7,2024,3,1,38,4,2,1,22,"Varón",1,38,"Media"
"TQRMNOQUVHKLLLCDEIKAH00872449",1,1,2024,3,2,54,1,1,1,34,"Mujer",0,54,"Baja"
"TQRMNOQPQHMKMNCDEIIAD00870316",1,2,2024,3,1,60,3,0,1,32,"Varón",NA,60,"Baja"
"TQRMNOUWPHMNLNCDEGOIH00810494",1,4,2024,3,1,22,4,1,1,18,"Varón",0,22,"Media"
