"CODUSU","NRO_HOGAR","COMPONENTE","ANO4","TRIMESTRE","CH04","CH06","NIVEL_ED","PP07H","ESTADO","AGLOMERADO","sexo","informal","edad","educ_grupo"
"TQRMNOPVVHMMLPCDEGJBF00810022",1,2,2024,3,2,35,4,1,1,13,"Mujer",0,35,"Media"
"TQRMNORQYHKNKPCDEIGED00867635",1,1,2024,3,1,34,3,2,1,30,"Varón",1,34,"Baja"
"TQRMNOPRQHMKOMCDEIJAH00812628",1,1,2024,3,1,48,6,1,1,33,"Varón",0,48,"Alta"
"TQRMNOUPYHKOLOCDEGLDF00870780",4,4,2024,3,1,19,3,2,1,15,"Varón",1,19,"Baja"
"TQRMNOQWVHLMLNCDEGPDJ00805595",1,2,2024,3,2,28,5,2,1,19,"Mujer",1,28,"Media"
"TQRMNOPPRHLMKTCDEGIBJ00804685",1,2,2024,3,1,60,6,1,1,12,"Varón",0,60,"Alta"
"TQRMNOPXWHJOLQCDEGOIH00863379",1,1,2024,3,2,39,3,2,1,18,"Mujer",1,39,"Baja"
"TQRMNOPUYHJOKQCDEFKID00862115",1,2,2024,3,1,35,3,2,1,4,"Varón",1,35,"Baja"
"TQRMNOUUUHMONUCDEIJAH00812626",1,2,2024,3,2,42,4,2,1,33,"Mujer",1,42,"Media"
"TQRMNORTPHMMKOCDEHMHF00811189",1,2,2024,3,2,31,5,2,1,26,"Mujer",1,31,"Media"
"TQRMNORXQHMNLPCDEFOCD00809463",1,2,2024,3,2,63,2,1,1,8,"Mujer",0,63,"Baja"
"TQRMNOSYTHKMMMCDEIKAH00868517",1,1,2024,3,1,50,6,1,1,34,"Varón",0,50,"Alta"
"TQRMNOUUTHMMKUCDEHMHF00811229",1,2,2024,3,1,31,6,1,1,26,"Varón",0,31,"Alta"
"TQRMNOQUWHLMLPCDEGOIH00805419",1,1,2024,3,1,43,4,1,1,18,"Varón",0,43,"Media"
"TQRMNOQSXHJNMOCDEFKID00863641",1,1,2024,3,1,62,3,2,1,4,"Varón",1,62,"Baja"
"TQRMNOQPRHKMKRCDEGNFJ00870995",1,2,2024,3,1,24,3,2,1,17,"Varón",1,24,"Baja"
"TQRMNOQVQHKNKNCDEOHCH00869612",1,1,2024,3,1,52,2,1,1,91,"Varón",0,52,"Baja"
"TQRMNOSUTHJMKPCDEGNFJ00866459",1,4,2024,3,1,41,6,1,1,17,"Varón",0,41,"Alta"
"TQRMNOQVUHKOKQCDEGNFJ00870522",1,1,2024,3,1,47,3,1,1,17,"Varón",0,47,"Baja"
"TQRMNORQPHKNKOCDEHGHJ00871228",1,2,2024,3,1,42,3,1,1,20,"Varón",0,42,"Baja"
"TQRMNORPXHLMLLCDEHLEH00806096",1,6,2024,3,1,19,3,2,1,25,"Varón",1,19,"Baja"
"TQRMNOSVWHJOKPCDEFKID00864133",1,1,2024,3,1,55,2,2,1,4,"Varón",1,55,"Baja"
"TQRMNOQTSHJOLOCDEIIAD00863055",1,1,2024,3,1,52,4,1,1,32,"Varón",0,52,"Media"
"TQRMNOQWTHLOKQCDEGJBF00804837",1,4,2024,3,2,33,4,2,1,13,"Mujer",1,33,"Media"
"TQRMNOQPXHJMKSCDEGLDF00863891",1,5,2024,3,1,27,3,2,1,15,"Varón",1,27,"Baja"
"TQRMNOPQVHMKPRCDEIJAH00812793",1,2,2024,3,2,48,5,1,1,33,"Mujer",0,48,"Media"
"TQRMNOQUTHLKQLCDEIJAH00807375",1,2,2024,3,2,50,3,1,1,33,"Mujer",0,50,"Baja"
"TQRMNOQPRHMLKRCDEIJAH00855647",1,1,2024,3,1,49,6,2,1,33,"Varón",1,49,"Alta"
"TQRMNOSVPHMMLPCDEGLDF00810291",1,3,2024,3,2,38,3,2,1,15,"Mujer",1,38,"Baja"
"TQRMNOTSTHLOKSCDEFLID00803911",1,2,2024,3,1,40,6,1,1,5,"Varón",0,40,"Alta"
"TQRMNORUTHLLLTCDEFLID00803928",1,5,2024,3,2,59,2,1,1,5,"Mujer",0,59,"Baja"
"TQRMNORRUHJOLQCDEIKAH00864636",1,4,2024,3,1,25,3,2,1,34,"Varón",1,25,"Baja"
"TQRMNOSRSHLMKNCDEIOAH00808263",1,3,2024,3,1,28,4,1,1,38,"Varón",0,28,"Media"
"TQRMNOPRXHKLKMCDEHPJB00871243",1,1,2024,3,1,44,5,1,1,29,"Varón",0,44,"Media"
"TQRMNOPXQHMLLLCDEIOAH00813163",1,1,2024,3,2,51,6,1,1,38,"Mujer",0,51,"Alta"
"TQRMNORYVHMNKMCDEGKDB00810183",1,1,2024,3,1,42,2,1,1,14,"Varón",0,42,"Baja"
"TQRMNOTXTHLOLLCDEHNHB00806401",1,2,2024,3,2,52,3,2,1,27,"Mujer",1,52,"Baja"
"TQRMNOPSQHJOLNCDEHLEH00865444",1,3,2024,3,1,27,3,2,1,25,"Varón",1,27,"Baja"
"TQRMNOSQTHJOMNCDEGJBF00864081",1,1,2024,3,1,47,6,1,1,13,"Varón",0,47,"Alta"
"TQRMNOSSWHJLKQCDEHLEH00870994",1,2,2024,3,1,30,4,1,1,25,"Varón",0,30,"Media"
"TQRMNOWQSHJOLPCDEFOCD00864553",1,1,2024,3,1,40,2,2,1,8,"Varón",1,40,"Baja"
"TQRMNOQYPHKOKUCDEFNFF00869481",1,3,2024,3,1,36,4,1,1,7,"Varón",0,36,"Media"
"TQSMNOQVPHLOKPCDEFOCD00804291",1,1,2024,3,2,37,3,1,1,8,"Mujer",0,37,"Baja"
"TQRMNOPVYHJOKNCDEFIAH00862417",1,2,2024,3,1,23,3,1,1,2,"Varón",0,23,"Baja"
"TQRMNOPWYHKOMMCDEHJGH00867387",1,3,2024,3,1,26,5,2,1,23,"Varón",1,26,"Media"
"TQRMNOTTXHKMLQCDEIGED00870929",1,1,2024,3,2,40,3,1,1,30,"Mujer",0,40,"Baja"
"TQRMNOPUWHJOOMCDEIJAH00866230",1,2,2024,3,2,23,3,2,1,33,"Mujer",1,23,"Baja"
"TQRMNOQUWHJOLPCDEGGFB00861871",1,1,2024,3,2,57,2,2,1,10,"Mujer",1,57,"Baja"
"TQRMNOSXYHJNPUCDEIJAH00867555",1,1,2024,3,1,24,4,2,1,33,"Varón",1,24,"Media"
"TQRMNOQUTHKMKUCDEHJGH00871727",1,1,2024,3,2,35,5,2,1,23,"Mujer",1,35,"Media"
"TQRMNOSRQHMMLOCDEFJAH00808696",1,2,2024,3,1,31,6,1,1,3,"Varón",0,31,"Alta"
"TQRMNORSWHMMKPCDEGKDB00810112",1,3,2024,3,1,29,3,1,1,14,"Varón",0,29,"Baja"
"TQRMNOQRRHMOKPCDEGGFB00809641",1,1,2024,3,2,34,3,2,1,10,"Mujer",1,34,"Baja"
"TQRMNOPTRHJOLOCDEGNFJ00863935",1,1,2024,3,2,39,4,2,1,17,"Mujer",1,39,"Media"
"TQRMNOSXYHKLLPCDEIIAD00868682",1,2,2024,3,2,43,6,1,1,32,"Mujer",0,43,"Alta"
"TQRMNOPSYHKOLTCDEHPJB00868512",1,1,2024,3,2,45,5,1,1,29,"Mujer",0,45,"Media"
"TQRMNORSSHLLKNCDEIJAH00807242",1,1,2024,3,2,58,4,1,1,33,"Mujer",0,58,"Media"
"TQRMNOSYTHKLLLCDEFNFF00872328",1,2,2024,3,2,50,4,1,1,7,"Mujer",0,50,"Media"
"TQRMNOQSTHKMLSCDEGJBF00869351",1,4,2024,3,2,22,6,2,1,13,"Mujer",1,22,"Alta"
"TQRMNOSPYHKOLQCDEHJGH00871069",1,3,2024,3,1,36,4,2,1,23,"Varón",1,36,"Media"
"TQRMNOSPQHKOKPCDEGNFJ00870067",1,1,2024,3,2,57,1,1,1,17,"Mujer",0,57,"Baja"
"TQRMNOQUUHMMLMCDEIJAH00812425",1,4,2024,3,2,19,4,2,1,33,"Mujer",1,19,"Media"
"TQRMNOSWTHJOSQCDEIJAH00869904",1,1,2024,3,1,44,6,1,1,33,"Varón",0,44,"Alta"
"TQRMNOQWRHMMLNCDEIOAH00813197",2,2,2024,3,1,52,5,1,1,38,"Varón",0,52,"Media"
"TQRMNOSXYHMLKNCDEHJGH00810996",1,3,2024,3,2,29,4,1,1,23,"Mujer",0,29,"Media"
"TQRMNOQPPHJMLNCDEFPCH00864840",1,1,2024,3,2,41,6,1,1,9,"Mujer",0,41,"Alta"
"TQRMNOQQTHLLLLCDEGPDJ00805612",1,1,2024,3,2,57,4,1,1,19,"Mujer",0,57,"Media"
"TQRMNORTPHMNLOCDEFPCH00809553",1,3,2024,3,2,40,4,1,1,9,"Mujer",0,40,"Media"
"TQRMNOPQSHMOLPCDEHIBB00810884",1,3,2024,3,1,31,3,2,1,22,"Varón",1,31,"Baja"
"TQRMNOWQWHJKKUCDEFPCH00863267",1,1,2024,3,1,47,4,1,1,9,"Varón",0,47,"Media"
"TQSMNOTSRHKMSTCDEIJAH00869032",1,1,2024,3,2,38,2,1,1,33,"Mujer",0,38,"Baja"
"TQRMNOPWWHMMKMCDEGNFJ00810336",1,1,2024,3,2,40,5,1,1,17,"Mujer",0,40,"Media"
"TQRMNOPUVHMOLNCDEHLEH00811143",1,2,2024,3,1,58,4,1,1,25,"Varón",0,58,"Media"
"TQRMNOQWRHJKLLCDEIIAD00866709",1,2,2024,3,2,46,4,2,1,32,"Mujer",1,46,"Media"
"TQRMNOSYUHJKKTCDEHMHF00866738",1,1,2024,3,1,45,6,1,1,26,"Varón",0,45,"Alta"
"TQRMNOPPQHJMLQCDEGNFJ00863622",1,2,2024,3,2,51,6,1,1,17,"Mujer",0,51,"Alta"
"TQRMNOSTWHMMLOCDEFMDB00809250",1,2,2024,3,2,31,4,2,1,6,"Mujer",1,31,"Media"
"TQRMNOQQYHKMKRCDEHGHJ00866987",1,2,2024,3,2,26,6,1,1,20,"Mujer",0,26,"Alta"
"TQRMNOPYQHJKKMCDEHJGH00864108",1,1,2024,3,1,47,6,1,1,23,"Varón",0,47,"Alta"
"TQRMNOPWUHKLLLCDEIJAH00867731",1,1,2024,3,1,28,3,2,1,33,"Varón",1,28,"Baja"
"TQRMNOYQTHKOLOCDEGNFJ00869147",1,1,2024,3,2,34,3,1,1,17,"Mujer",0,34,"Baja"
"TQRMNOPUWHJOOMCDEIJAH00866230",1,3,2024,3,2,19,4,2,1,33,"Mujer",1,19,"Media"
"TQRMNOSPQHKOKOCDEFNFF00867861",1,2,2024,3,2,32,4,2,1,7,"Mujer",1,32,"Media"
"TQRMNORWWHKMKOCDEHLEH00869341",1,6,2024,3,2,32,2,1,1,25,"Mujer",0,32,"Baja"
"TQRMNOPYXHJNKSCDEHIBB00865365",1,2,2024,3,2,40,6,1,1,22,"Mujer",0,40,"Alta"
"TQRMNOTSQHMOKTCDEFMDB00809249",1,2,2024,3,1,46,2,2,1,6,"Varón",1,46,"Baja"
"TQRMNOSSRHKMKOCDEFIAH00870742",1,1,2024,3,1,25,6,1,1,2,"Varón",0,25,"Alta"
"TQRMNORUXHJOTUCDEIJAH00865844",1,3,2024,3,2,27,6,1,1,33,"Mujer",0,27,"Alta"
"TQRMNOYVTHKMKMCDEHNHB00871448",1,1,2024,3,1,28,4,1,1,27,"Varón",0,28,"Media"
"TQRMNOQSXHJNMOCDEFKID00863641",1,2,2024,3,2,61,6,1,1,4,"Mujer",0,61,"Alta"
"TQRMNOQVVHKMKSCDEHPJB00871255",1,1,2024,3,1,47,5,1,1,29,"Varón",0,47,"Media"
"TQRMNOQWWHLMKPCDEFJAH00803583",1,1,2024,3,2,53,6,1,1,3,"Mujer",0,53,"Alta"
"TQRMNORUVHLOKSCDEGIBJ00804718",1,5,2024,3,1,24,4,2,1,12,"Varón",1,24,"Media"
"TQRMNORUQHJOKMCDEGNFJ00869459",1,1,2024,3,2,48,4,2,1,17,"Mujer",1,48,"Media"
"TQRMNOQQRHKOKRCDEGOIH00870014",1,1,2024,3,1,52,3,1,1,18,"Varón",0,52,"Baja"
"TQRMNORSWHLMLTCDEIJAH00807160",72,1,2024,3,1,24,4,1,1,33,"Varón",0,24,"Media"
"TQRMNOPWWHKOLNCDEHMHF00867076",1,1,2024,3,1,43,3,2,1,26,"Varón",1,43,"Baja"
"TQRMNOQWXHMOLMCDEIMBF00813093",1,2,2024,3,2,30,4,2,1,36,"Mujer",1,30,"Media"
"TQRMNOSXTHLMMLCDEGJBF00804944",1,5,2024,3,1,34,4,2,1,13,"Varón",1,34,"Media"
"TQRMNOSVSHMOMPCDEFKID00808989",1,4,2024,3,1,23,4,1,1,4,"Varón",0,23,"Media"
"TQRMNOSPUHMOLMCDEFKID00808966",1,1,2024,3,1,47,4,1,1,4,"Varón",0,47,"Media"
"TQRMNORQUHMKNNCDEIIAD00812021",1,3,2024,3,2,27,4,1,1,32,"Mujer",0,27,"Media"
"TQRMNOPVSHLOKRCDEGJBF00804892",1,4,2024,3,1,22,4,1,1,13,"Varón",0,22,"Media"
"TQRMNOPQSHKLKQCDEFOCD00868725",1,1,2024,3,2,38,6,1,1,8,"Mujer",0,38,"Alta"
"TQRMNOWRRHJKKUCDEFPCH00864839",1,1,2024,3,1,54,4,1,1,9,"Varón",0,54,"Media"
"TQRMNOTPXHKMOPCDEIJAH00866919",1,1,2024,3,1,38,6,1,1,33,"Varón",0,38,"Alta"
"TQRMNOPSSHLMKSCDEFMDB00866853",1,2,2024,3,1,43,4,1,1,6,"Varón",0,43,"Media"
"TQRMNOSSXHKMLOCDEHLEH00870668",1,2,2024,3,2,56,2,2,1,25,"Mujer",1,56,"Baja"
"TQRMNOSXYHKOKOCDEOHCH00870538",1,3,2024,3,1,20,3,2,1,91,"Varón",1,20,"Baja"
"TQRMNORXQHMNLPCDEFOCD00809463",1,1,2024,3,1,58,2,1,1,8,"Varón",0,58,"Baja"
"TQRMNOSXYHKLLPCDEIIAD00868682",1,1,2024,3,1,48,6,1,1,32,"Varón",0,48,"Alta"
"TQRMNOPPXHJOLMCDEFMDB00865347",1,2,2024,3,1,28,3,2,1,6,"Varón",1,28,"Baja"
"TQRMNOSSUHKMNLCDEIIAD00871197",1,1,2024,3,2,41,6,1,1,32,"Mujer",0,41,"Alta"
"TQRMNOSRUHMLSNCDEIJAH00812285",1,2,2024,3,1,29,5,1,1,33,"Varón",0,29,"Media"
"TQRMNOPWWHMMKMCDEGNFJ00810336",1,4,2024,3,2,23,5,1,1,17,"Mujer",0,23,"Media"
"TQRMNORRVHJMMLCDEIIAD00862922",1,1,2024,3,2,43,6,1,1,32,"Mujer",0,43,"Alta"
"TQRMNOQXTHKKTQCDEIJAH00867465",1,1,2024,3,2,51,5,1,1,33,"Mujer",0,51,"Media"
"TQRMNOPRVHMMLOCDEFIAH00808533",1,1,2024,3,2,39,5,1,1,2,"Mujer",0,39,"Media"
"TQRMNOQPSHKLKNCDEFJAH00867006",1,2,2024,3,2,47,4,1,1,3,"Mujer",0,47,"Media"
"TQRMNOQWUHJMKRCDEGJBF00862556",1,2,2024,3,1,32,3,2,1,13,"Varón",1,32,"Baja"
"TQRMNOQYTHLOQRCDEIJAH00807644",1,1,2024,3,1,57,4,1,1,33,"Varón",0,57,"Media"
"TQRMNOUTYHKNKMCDEHNHB00868383",1,2,2024,3,1,24,4,1,1,27,"Varón",0,24,"Media"
"TQRMNOPWSHMKLSCDEIIAD00811952",1,2,2024,3,1,43,6,1,1,32,"Varón",0,43,"Alta"
"TQRMNOPWTHKOLPCDEFPCH00869345",1,4,2024,3,1,24,4,2,1,9,"Varón",1,24,"Media"
"TQRMNOPUXHJMLOCDEFIAH00864968",1,2,2024,3,2,43,6,1,1,2,"Mujer",0,43,"Alta"
"TQRMNOSVUHLMRRCDEIJAH00807674",1,4,2024,3,1,29,6,1,1,33,"Varón",0,29,"Alta"
"TQRMNORUPHJNKSCDEIIAD00864243",1,1,2024,3,2,20,5,2,1,32,"Mujer",1,20,"Media"
"TQRMNOSPWHKMLUCDEIIAD00866945",1,2,2024,3,2,49,6,1,1,32,"Mujer",0,49,"Alta"
"TQRMNOSQWHJOPSCDEIJAH00863432",1,1,2024,3,1,32,4,1,1,33,"Varón",0,32,"Media"
"TQRMNOQRTHJNKPCDEGKDB00865128",1,2,2024,3,2,35,6,1,1,14,"Mujer",0,35,"Alta"
"TQRMNOPUQHLOKPCDEOJAH00808420",1,2,2024,3,1,37,4,1,1,93,"Varón",0,37,"Media"
"TQRMNORSYHMMKTCDEHGHJ00810737",1,6,2024,3,2,25,3,2,1,20,"Mujer",1,25,"Baja"
"TQRMNOPVRHKOOLCDEIJAH00869709",1,1,2024,3,2,49,6,1,1,33,"Mujer",0,49,"Alta"
"TQRMNOSRTHMMLLCDEIJAH00855153",1,1,2024,3,2,60,3,1,1,33,"Mujer",0,60,"Baja"
"TQRMNORYPHLMKUCDEGKDB00810155",1,1,2024,3,1,48,6,1,1,14,"Varón",0,48,"Alta"
"TQRMNOSPSHMKTUCDEIJAH00872049",1,1,2024,3,2,35,6,1,1,33,"Mujer",0,35,"Alta"
"TQRMNOPPSHLOLOCDEHPJB00806557",1,2,2024,3,2,34,6,2,1,29,"Mujer",1,34,"Alta"
"TQRMNORQUHLMKSCDEGJBF00804847",1,2,2024,3,2,60,6,1,1,13,"Mujer",0,60,"Alta"
"TQRMNOQXWHMMOOCDEIJAH00812224",1,3,2024,3,2,26,6,2,1,33,"Mujer",1,26,"Alta"
"TQRMNOSSTHMOLPCDEFLID00809047",1,1,2024,3,1,30,4,1,1,5,"Varón",0,30,"Media"
"TQRMNORYXHKLLMCDEHIBB00870600",1,2,2024,3,2,59,6,1,1,22,"Mujer",0,59,"Alta"
"TQRMNORRUHKLKMCDEHPJB00867293",1,2,2024,3,2,35,6,1,1,29,"Mujer",0,35,"Alta"
"TQRMNOPRXHKLKMCDEHPJB00871243",1,2,2024,3,2,47,5,1,1,29,"Mujer",0,47,"Media"
"TQRMNORSPHMLLRCDEIIAD00869969",1,2,2024,3,1,18,5,2,1,32,"Varón",1,18,"Media"
"TQRMNOQTUHJMLPCDEIMBF00869339",1,1,2024,3,2,60,6,1,1,36,"Mujer",0,60,"Alta"
"TQRMNOSVQHKMKSCDEFPCH00870970",1,5,2024,3,1,23,3,2,1,9,"Varón",1,23,"Baja"
"TQRMNORRTHKOKPCDEGLDF00870404",1,3,2024,3,1,24,3,2,1,15,"Varón",1,24,"Baja"
"TQRMNOQVWHLLLQCDEGOIH00805440",1,2,2024,3,1,55,4,1,1,18,"Varón",0,55,"Media"
"TQRMNORUPHLMKOCDEIHJF00806746",1,1,2024,3,1,39,6,1,1,31,"Varón",0,39,"Alta"
"TQRMNORRYHKNKRCDEIGED00871147",1,2,2024,3,1,52,1,1,1,30,"Varón",0,52,"Baja"
"TQRMNOQTYHJNKSCDEOJAH00863589",1,1,2024,3,2,30,5,2,1,93,"Mujer",1,30,"Media"
"TQRMNORTRHJNLOCDEGLDF00864805",1,1,2024,3,1,43,4,1,1,15,"Varón",0,43,"Media"
"TQRMNOSQXHMNLPCDEFOCD00852446",1,1,2024,3,2,29,6,2,1,8,"Mujer",1,29,"Alta"
"TQRMNOPPWHLMKUCDEFMDB00803972",1,3,2024,3,1,32,6,1,1,6,"Varón",0,32,"Alta"
"TQRMNOPYXHJLLNCDEHIBB00862871",1,2,2024,3,2,35,4,1,1,22,"Mujer",0,35,"Media"
"TQRMNORPVHKOKRCDEGPDJ00871320",1,2,2024,3,2,40,5,2,1,19,"Mujer",1,40,"Media"
"TQRMNOPUSHJLKUCDEGPDJ00865178",1,3,2024,3,1,24,5,2,1,19,"Varón",1,24,"Media"
"TQSMNOTSRHKMSTCDEIJAH00869032",1,2,2024,3,1,37,4,1,1,33,"Varón",0,37,"Media"
"TQRMNORWYHKKKNCDEIHJF00871039",1,1,2024,3,1,44,4,1,1,31,"Varón",0,44,"Media"
"TQRMNOQUQHMMLNCDEGJBF00809896",1,1,2024,3,1,35,4,1,1,13,"Varón",0,35,"Media"
"TQRMNORYWHKMKTCDEHNHB00871117",1,1,2024,3,1,47,4,1,1,27,"Varón",0,47,"Media"
"TQRMNOSTTHMMKTCDEIHJF00854742",1,1,2024,3,2,31,4,1,1,31,"Mujer",0,31,"Media"
"TQRMNORVWHKNLQCDEHIBB00869916",1,1,2024,3,2,56,2,2,1,22,"Mujer",1,56,"Baja"
"TQRMNOPPSHJMKRCDEGKDB00862175",1,1,2024,3,1,59,2,2,1,14,"Varón",1,59,"Baja"
"TQRMNOTTQHMNLMCDEHGHJ00810779",1,1,2024,3,1,53,2,1,1,20,"Varón",0,53,"Baja"
"TQRMNOQRRHJMKOCDEGIBJ00863291",1,2,2024,3,2,39,5,1,1,12,"Mujer",0,39,"Media"
"TQRMNOPRPHKLLLCDEGGFB00867645",1,2,2024,3,1,33,3,2,1,10,"Varón",1,33,"Baja"
"TQRMNOQUYHLLRLCDEIJAH00807586",1,2,2024,3,2,35,6,1,1,33,"Mujer",0,35,"Alta"
"TQRMNORUPHKMLUCDEIKAH00869976",1,1,2024,3,1,28,4,2,1,34,"Varón",1,28,"Media"
"TQRMNORQPHMOKUCDEIJAH00812620",1,3,2024,3,1,38,4,1,1,33,"Varón",0,38,"Media"
"TQRMNOPSSHJMKNCDEFLID00862225",1,2,2024,3,2,28,5,2,1,5,"Mujer",1,28,"Media"
"TQRMNOSUTHJMKPCDEGNFJ00866459",1,1,2024,3,2,38,6,1,1,17,"Mujer",0,38,"Alta"
"TQRMNOQSSHKMKSCDEIOAH00869548",1,1,2024,3,1,55,3,1,1,38,"Varón",0,55,"Baja"
"TQRMNORWSHLNLSCDEFJAH00803475",1,1,2024,3,1,27,4,2,1,3,"Varón",1,27,"Media"
"TQRMNOQWWHJKOUCDEIJAH00867579",1,1,2024,3,1,24,4,2,1,33,"Varón",1,24,"Media"
"TQRMNOPSSHKOLSCDEFLID00869303",1,2,2024,3,1,57,2,1,1,5,"Varón",0,57,"Baja"
"TQRMNORPWHLOKQCDEGPDJ00805615",1,5,2024,3,2,43,4,1,1,19,"Mujer",0,43,"Media"
"TQRMNOPVVHMMLPCDEGJBF00810022",1,1,2024,3,1,35,6,1,1,13,"Varón",0,35,"Alta"
"TQRMNORTYHLMLNCDEFIAH00803444",1,1,2024,3,2,44,5,1,1,2,"Mujer",0,44,"Media"
"TQRMNOPSTHKNKOCDEGKDB00870860",1,1,2024,3,1,18,3,2,1,14,"Varón",1,18,"Baja"
"TQSMNOTVYHLOLNCDEFNFF00804190",2,1,2024,3,1,29,3,2,1,7,"Varón",1,29,"Baja"
"TQRMNOSTVHMNLPCDEFOCD00852412",1,1,2024,3,2,59,2,2,1,8,"Mujer",1,59,"Baja"
"TQRMNOPTQHMMKQCDEFOCD00809448",1,2,2024,3,1,43,6,1,1,8,"Varón",0,43,"Alta"
"TQRMNOPQSHKMKOCDEIGED00870398",1,4,2024,3,1,27,3,1,1,30,"Varón",0,27,"Baja"
"TQRMNOSVSHKMLMCDEIMBF00867642",1,1,2024,3,1,37,5,1,1,36,"Varón",0,37,"Media"
"TQRMNOPUXHMMKRCDEOJAH00813418",1,1,2024,3,2,52,2,2,1,93,"Mujer",1,52,"Baja"
"TQRMNOSTQHKMKSCDEHPJB00869093",1,1,2024,3,1,46,4,2,1,29,"Varón",1,46,"Media"
"TQRMNOTTQHLLOQCDEIIAD00806864",1,1,2024,3,1,43,5,1,1,32,"Varón",0,43,"Media"
"TQRMNORTRHKLNOCDEIIAD00871211",1,1,2024,3,1,40,6,1,1,32,"Varón",0,40,"Alta"
"TQRMNOQSVHJMTQCDEIJAH00870156",1,2,2024,3,1,35,2,2,1,33,"Varón",1,35,"Baja"
"TQRMNOPPVHJMKQCDEGGFB00864509",1,1,2024,3,1,43,4,1,1,10,"Varón",0,43,"Media"
"TQRMNORPVHKNKOCDEHGHJ00867005",1,1,2024,3,1,41,6,1,1,20,"Varón",0,41,"Alta"
"TQRMNOQSTHKMLOCDEFJAH00869577",1,2,2024,3,2,47,5,2,1,3,"Mujer",1,47,"Media"
"TQRMNOQVXHMLKTCDEHLEH00811069",2,1,2024,3,1,52,4,1,1,25,"Varón",0,52,"Media"
"TQRMNOUXPHMMKNCDEIJAH00812662",1,2,2024,3,2,21,4,1,1,33,"Mujer",0,21,"Media"
"TQRMNOPQWHLOKMCDEHGHJ00805707",1,1,2024,3,1,30,4,1,1,20,"Varón",0,30,"Media"
"TQRMNORYRHJOMMCDEHJGH00865918",1,2,2024,3,2,40,3,1,1,23,"Mujer",0,40,"Baja"
"TQRMNOSRPHMMLQCDEHMHF00811299",1,1,2024,3,1,62,2,1,1,26,"Varón",0,62,"Baja"
"TQRMNOQUUHJMMNCDEFKID00864104",1,1,2024,3,1,55,4,2,1,4,"Varón",1,55,"Media"
"TQRMNORSXHLMKOCDEGKDB00810191",2,1,2024,3,1,36,5,1,1,14,"Varón",0,36,"Media"
"TQRMNOPPTHJOLRCDEFLID00865964",1,1,2024,3,2,57,5,1,1,5,"Mujer",0,57,"Media"
"TQRMNOSUYHMMLUCDEHJGH00811001",1,1,2024,3,1,53,4,1,1,23,"Varón",0,53,"Media"
"TQRMNOPQXHKKKMCDEOHCH00867546",1,1,2024,3,1,54,4,1,1,91,"Varón",0,54,"Media"
"TQRMNORQUHLMKSCDEGJBF00804847",1,1,2024,3,1,48,6,2,1,13,"Varón",1,48,"Alta"
"TQRMNORURHMMLOCDEFIAH00867855",1,1,2024,3,1,46,6,2,1,2,"Varón",1,46,"Alta"
"TQRMNORVWHMNKMCDEIMBF00855941",1,2,2024,3,1,39,1,2,1,36,"Varón",1,39,"Baja"
"TQRMNORTXHMOKSCDEGPDJ00810692",1,1,2024,3,1,44,6,1,1,19,"Varón",0,44,"Alta"
"TQRMNOPPSHJOKUCDEGKDB00864436",1,2,2024,3,2,41,6,1,1,14,"Mujer",0,41,"Alta"
"TQRMNOSTYHJMKTCDEHIBB00866875",1,1,2024,3,1,33,6,1,1,22,"Varón",0,33,"Alta"
"TQRMNOTQXHMOLPCDEGIBJ00809838",1,2,2024,3,1,39,3,1,1,12,"Varón",0,39,"Baja"
"TQRMNOTQUHKLMNCDEIIAD00866952",1,1,2024,3,1,40,4,1,1,32,"Varón",0,40,"Media"
"TQRMNOQXTHJKKOCDEIHJF00864067",1,2,2024,3,1,30,4,1,1,31,"Varón",0,30,"Media"
"TQRMNOQUVHLOKTCDEFOCD00804335",1,2,2024,3,1,40,2,2,1,8,"Varón",1,40,"Baja"
"TQRMNOSTQHKLLNCDEOHCH00869538",1,1,2024,3,1,36,6,1,1,91,"Varón",0,36,"Alta"
"TQRMNOPPRHJNLMCDEIGED00865863",1,1,2024,3,1,55,2,2,1,30,"Varón",1,55,"Baja"
"TQRMNOSPPHLOKSCDEHPJB00865970",1,1,2024,3,1,33,6,2,1,29,"Varón",1,33,"Alta"
"TQRMNOQPQHLMKMCDEGJBF00804979",1,4,2024,3,2,23,5,2,1,13,"Mujer",1,23,"Media"
"TQRMNOQPVHJLLTCDEHPJB00862808",1,1,2024,3,1,62,4,1,1,29,"Varón",0,62,"Media"
"TQRMNOPRPHMMKUCDEGLDF00810206",1,2,2024,3,1,42,6,1,1,15,"Varón",0,42,"Alta"
"TQRMNORPPHKKKRCDEFJAH00867568",1,2,2024,3,2,28,6,1,1,3,"Mujer",0,28,"Alta"
"TQRMNOQXXHJMLSCDEGGFB00863514",1,3,2024,3,1,28,5,1,1,10,"Varón",0,28,"Media"
"TQRMNOPQXHKOKOCDEFKID00868085",1,1,2024,3,2,44,6,1,1,4,"Mujer",0,44,"Alta"
"TQRMNOPVSHMLKUCDEFJAH00808677",1,1,2024,3,1,28,4,1,1,3,"Varón",0,28,"Media"
"TQRMNORRTHKOOLCDEIJAH00869710",1,1,2024,3,1,41,4,1,1,33,"Varón",0,41,"Media"
"TQRMNOTTYHMOLLCDEGKDB00853133",1,1,2024,3,1,31,1,2,1,14,"Varón",1,31,"Baja"
